timestamp,date,year,month,day,hour,weekday,is_weekend
2026-04-16 18:00:00,2026-04-16,2026,4,16,18,Thursday,False
2026-04-16 19:00:00,2026-04-16,2026,4,16,19,Thursday,False
2026-04-16 20:00:00,2026-04-16,2026,4,16,20,Thursday,False
2026-04-16 21:00:00,2026-04-16,2026,4,16,21,Thursday,False
2026-04-16 22:00:00,2026-04-16,2026,4,16,22,Thursday,False
2026-04-16 23:00:00,2026-04-16,2026,4,16,23,Thursday,False
2026-04-17 00:00:00,2026-04-17,2026,4,17,0,Friday,False
2026-04-17 01:00:00,2026-04-17,2026,4,17,1,Friday,False
2026-04-17 02:00:00,2026-04-17,2026,4,17,2,Friday,False
2026-04-17 03:00:00,2026-04-17,2026,4,17,3,Friday,False
2026-04-17 04:00:00,2026-04-17,2026,4,17,4,Friday,False
2026-04-17 05:00:00,2026-04-17,2026,4,17,5,Friday,False
2026-04-17 06:00:00,2026-04-17,2026,4,17,6,Friday,False
2026-04-17 07:00:00,2026-04-17,2026,4,17,7,Friday,False
2026-04-17 08:00:00,2026-04-17,2026,4,17,8,Friday,False
2026-04-17 09:00:00,2026-04-17,2026,4,17,9,Friday,False
2026-04-17 10:00:00,2026-04-17,2026,4,17,10,Friday,False
2026-04-17 11:00:00,2026-04-17,2026,4,17,11,Friday,False
2026-04-17 12:00:00,2026-04-17,2026,4,17,12,Friday,False
2026-04-17 13:00:00,2026-04-17,2026,4,17,13,Friday,False
2026-04-17 14:00:00,2026-04-17,2026,4,17,14,Friday,False
2026-04-17 15:00:00,2026-04-17,2026,4,17,15,Friday,False
2026-04-17 16:00:00,2026-04-17,2026,4,17,16,Friday,False
2026-04-17 17:00:00,2026-04-17,2026,4,17,17,Friday,False
2026-04-17 18:00:00,2026-04-17,2026,4,17,18,Friday,False
2026-04-17 19:00:00,2026-04-17,2026,4,17,19,Friday,False
2026-04-17 20:00:00,2026-04-17,2026,4,17,20,Friday,False
2026-04-17 21:00:00,2026-04-17,2026,4,17,21,Friday,False
2026-04-17 22:00:00,2026-04-17,2026,4,17,22,Friday,False
2026-04-17 23:00:00,2026-04-17,2026,4,17,23,Friday,False
2026-04-18 00:00:00,2026-04-18,2026,4,18,0,Saturday,True
2026-04-18 01:00:00,2026-04-18,2026,4,18,1,Saturday,True
2026-04-18 02:00:00,2026-04-18,2026,4,18,2,Saturday,True
2026-04-18 03:00:00,2026-04-18,2026,4,18,3,Saturday,True
2026-04-18 04:00:00,2026-04-18,2026,4,18,4,Saturday,True
2026-04-18 05:00:00,2026-04-18,2026,4,18,5,Saturday,True
2026-04-18 06:00:00,2026-04-18,2026,4,18,6,Saturday,True
2026-04-18 07:00:00,2026-04-18,2026,4,18,7,Saturday,True
2026-04-18 08:00:00,2026-04-18,2026,4,18,8,Saturday,True
2026-04-18 09:00:00,2026-04-18,2026,4,18,9,Saturday,True
2026-04-18 10:00:00,2026-04-18,2026,4,18,10,Saturday,True
2026-04-18 11:00:00,2026-04-18,2026,4,18,11,Saturday,True
2026-04-18 12:00:00,2026-04-18,2026,4,18,12,Saturday,True
2026-04-18 13:00:00,2026-04-18,2026,4,18,13,Saturday,True
2026-04-18 14:00:00,2026-04-18,2026,4,18,14,Saturday,True
2026-04-18 15:00:00,2026-04-18,2026,4,18,15,Saturday,True
2026-04-18 16:00:00,2026-04-18,2026,4,18,16,Saturday,True
2026-04-18 17:00:00,2026-04-18,2026,4,18,17,Saturday,True
2026-04-18 18:00:00,2026-04-18,2026,4,18,18,Saturday,True
2026-04-18 19:00:00,2026-04-18,2026,4,18,19,Saturday,True
2026-04-18 20:00:00,2026-04-18,2026,4,18,20,Saturday,True
2026-04-18 21:00:00,2026-04-18,2026,4,18,21,Saturday,True
2026-04-18 22:00:00,2026-04-18,2026,4,18,22,Saturday,True
2026-04-18 23:00:00,2026-04-18,2026,4,18,23,Saturday,True
2026-04-19 00:00:00,2026-04-19,2026,4,19,0,Sunday,True
2026-04-19 01:00:00,2026-04-19,2026,4,19,1,Sunday,True
2026-04-19 02:00:00,2026-04-19,2026,4,19,2,Sunday,True
2026-04-19 03:00:00,2026-04-19,2026,4,19,3,Sunday,True
2026-04-19 04:00:00,2026-04-19,2026,4,19,4,Sunday,True
2026-04-19 05:00:00,2026-04-19,2026,4,19,5,Sunday,True
2026-04-19 06:00:00,2026-04-19,2026,4,19,6,Sunday,True
2026-04-19 07:00:00,2026-04-19,2026,4,19,7,Sunday,True
2026-04-19 08:00:00,2026-04-19,2026,4,19,8,Sunday,True
2026-04-19 09:00:00,2026-04-19,2026,4,19,9,Sunday,True
2026-04-19 10:00:00,2026-04-19,2026,4,19,10,Sunday,True
2026-04-19 11:00:00,2026-04-19,2026,4,19,11,Sunday,True
2026-04-19 12:00:00,2026-04-19,2026,4,19,12,Sunday,True
2026-04-19 13:00:00,2026-04-19,2026,4,19,13,Sunday,True
2026-04-19 14:00:00,2026-04-19,2026,4,19,14,Sunday,True
2026-04-19 15:00:00,2026-04-19,2026,4,19,15,Sunday,True
2026-04-19 16:00:00,2026-04-19,2026,4,19,16,Sunday,True
2026-04-19 17:00:00,2026-04-19,2026,4,19,17,Sunday,True
2026-04-19 18:00:00,2026-04-19,2026,4,19,18,Sunday,True
2026-04-19 19:00:00,2026-04-19,2026,4,19,19,Sunday,True
2026-04-19 20:00:00,2026-04-19,2026,4,19,20,Sunday,True
2026-04-19 21:00:00,2026-04-19,2026,4,19,21,Sunday,True
2026-04-19 22:00:00,2026-04-19,2026,4,19,22,Sunday,True
2026-04-19 23:00:00,2026-04-19,2026,4,19,23,Sunday,True
2026-04-20 00:00:00,2026-04-20,2026,4,20,0,Monday,False
2026-04-20 01:00:00,2026-04-20,2026,4,20,1,Monday,False
2026-04-20 02:00:00,2026-04-20,2026,4,20,2,Monday,False
2026-04-20 03:00:00,2026-04-20,2026,4,20,3,Monday,False
2026-04-20 04:00:00,2026-04-20,2026,4,20,4,Monday,False
2026-04-20 05:00:00,2026-04-20,2026,4,20,5,Monday,False
2026-04-20 06:00:00,2026-04-20,2026,4,20,6,Monday,False
2026-04-20 07:00:00,2026-04-20,2026,4,20,7,Monday,False
2026-04-20 08:00:00,2026-04-20,2026,4,20,8,Monday,False
2026-04-20 09:00:00,2026-04-20,2026,4,20,9,Monday,False
2026-04-20 10:00:00,2026-04-20,2026,4,20,10,Monday,False
2026-04-20 11:00:00,2026-04-20,2026,4,20,11,Monday,False
2026-04-20 12:00:00,2026-04-20,2026,4,20,12,Monday,False
2026-04-20 13:00:00,2026-04-20,2026,4,20,13,Monday,False
2026-04-20 14:00:00,2026-04-20,2026,4,20,14,Monday,False
2026-04-20 15:00:00,2026-04-20,2026,4,20,15,Monday,False
2026-04-20 16:00:00,2026-04-20,2026,4,20,16,Monday,False
2026-04-20 17:00:00,2026-04-20,2026,4,20,17,Monday,False
2026-04-20 18:00:00,2026-04-20,2026,4,20,18,Monday,False
2026-04-20 19:00:00,2026-04-20,2026,4,20,19,Monday,False
2026-04-20 20:00:00,2026-04-20,2026,4,20,20,Monday,False
2026-04-20 21:00:00,2026-04-20,2026,4,20,21,Monday,False
2026-04-20 22:00:00,2026-04-20,2026,4,20,22,Monday,False
2026-04-20 23:00:00,2026-04-20,2026,4,20,23,Monday,False
2026-04-21 00:00:00,2026-04-21,2026,4,21,0,Tuesday,False
2026-04-21 01:00:00,2026-04-21,2026,4,21,1,Tuesday,False
2026-04-21 02:00:00,2026-04-21,2026,4,21,2,Tuesday,False
2026-04-21 03:00:00,2026-04-21,2026,4,21,3,Tuesday,False
2026-04-21 04:00:00,2026-04-21,2026,4,21,4,Tuesday,False
2026-04-21 05:00:00,2026-04-21,2026,4,21,5,Tuesday,False
2026-04-21 06:00:00,2026-04-21,2026,4,21,6,Tuesday,False
2026-04-21 07:00:00,2026-04-21,2026,4,21,7,Tuesday,False
2026-04-21 08:00:00,2026-04-21,2026,4,21,8,Tuesday,False
2026-04-21 09:00:00,2026-04-21,2026,4,21,9,Tuesday,False
2026-04-21 10:00:00,2026-04-21,2026,4,21,10,Tuesday,False
2026-04-21 11:00:00,2026-04-21,2026,4,21,11,Tuesday,False
2026-04-21 12:00:00,2026-04-21,2026,4,21,12,Tuesday,False
2026-04-21 13:00:00,2026-04-21,2026,4,21,13,Tuesday,False
2026-04-21 14:00:00,2026-04-21,2026,4,21,14,Tuesday,False
2026-04-21 15:00:00,2026-04-21,2026,4,21,15,Tuesday,False
2026-04-21 16:00:00,2026-04-21,2026,4,21,16,Tuesday,False
2026-04-21 17:00:00,2026-04-21,2026,4,21,17,Tuesday,False
2026-04-21 18:00:00,2026-04-21,2026,4,21,18,Tuesday,False
2026-04-21 19:00:00,2026-04-21,2026,4,21,19,Tuesday,False
2026-04-21 20:00:00,2026-04-21,2026,4,21,20,Tuesday,False
2026-04-21 21:00:00,2026-04-21,2026,4,21,21,Tuesday,False
2026-04-21 22:00:00,2026-04-21,2026,4,21,22,Tuesday,False
2026-04-21 23:00:00,2026-04-21,2026,4,21,23,Tuesday,False
2026-04-22 00:00:00,2026-04-22,2026,4,22,0,Wednesday,False
2026-04-22 01:00:00,2026-04-22,2026,4,22,1,Wednesday,False
2026-04-22 02:00:00,2026-04-22,2026,4,22,2,Wednesday,False
2026-04-22 03:00:00,2026-04-22,2026,4,22,3,Wednesday,False
2026-04-22 04:00:00,2026-04-22,2026,4,22,4,Wednesday,False
2026-04-22 05:00:00,2026-04-22,2026,4,22,5,Wednesday,False
2026-04-22 06:00:00,2026-04-22,2026,4,22,6,Wednesday,False
2026-04-22 07:00:00,2026-04-22,2026,4,22,7,Wednesday,False
2026-04-22 08:00:00,2026-04-22,2026,4,22,8,Wednesday,False
2026-04-22 09:00:00,2026-04-22,2026,4,22,9,Wednesday,False
2026-04-22 10:00:00,2026-04-22,2026,4,22,10,Wednesday,False
2026-04-22 11:00:00,2026-04-22,2026,4,22,11,Wednesday,False
2026-04-22 12:00:00,2026-04-22,2026,4,22,12,Wednesday,False
2026-04-22 13:00:00,2026-04-22,2026,4,22,13,Wednesday,False
2026-04-22 14:00:00,2026-04-22,2026,4,22,14,Wednesday,False
2026-04-22 15:00:00,2026-04-22,2026,4,22,15,Wednesday,False
2026-04-22 16:00:00,2026-04-22,2026,4,22,16,Wednesday,False
2026-04-22 17:00:00,2026-04-22,2026,4,22,17,Wednesday,False
2026-04-22 18:00:00,2026-04-22,2026,4,22,18,Wednesday,False
2026-04-22 19:00:00,2026-04-22,2026,4,22,19,Wednesday,False
2026-04-22 20:00:00,2026-04-22,2026,4,22,20,Wednesday,False
2026-04-22 21:00:00,2026-04-22,2026,4,22,21,Wednesday,False
2026-04-22 22:00:00,2026-04-22,2026,4,22,22,Wednesday,False
2026-04-22 23:00:00,2026-04-22,2026,4,22,23,Wednesday,False
2026-04-23 00:00:00,2026-04-23,2026,4,23,0,Thursday,False
2026-04-23 01:00:00,2026-04-23,2026,4,23,1,Thursday,False
2026-04-23 02:00:00,2026-04-23,2026,4,23,2,Thursday,False
2026-04-23 03:00:00,2026-04-23,2026,4,23,3,Thursday,False
2026-04-23 04:00:00,2026-04-23,2026,4,23,4,Thursday,False
2026-04-23 05:00:00,2026-04-23,2026,4,23,5,Thursday,False
2026-04-23 06:00:00,2026-04-23,2026,4,23,6,Thursday,False
2026-04-23 07:00:00,2026-04-23,2026,4,23,7,Thursday,False
2026-04-23 08:00:00,2026-04-23,2026,4,23,8,Thursday,False
2026-04-23 09:00:00,2026-04-23,2026,4,23,9,Thursday,False
2026-04-23 10:00:00,2026-04-23,2026,4,23,10,Thursday,False
2026-04-23 11:00:00,2026-04-23,2026,4,23,11,Thursday,False
2026-04-23 12:00:00,2026-04-23,2026,4,23,12,Thursday,False
2026-04-23 13:00:00,2026-04-23,2026,4,23,13,Thursday,False
2026-04-23 14:00:00,2026-04-23,2026,4,23,14,Thursday,False
2026-04-23 15:00:00,2026-04-23,2026,4,23,15,Thursday,False
2026-04-23 16:00:00,2026-04-23,2026,4,23,16,Thursday,False
2026-04-23 17:00:00,2026-04-23,2026,4,23,17,Thursday,False
2026-04-23 18:00:00,2026-04-23,2026,4,23,18,Thursday,False
2026-04-23 19:00:00,2026-04-23,2026,4,23,19,Thursday,False
2026-04-23 20:00:00,2026-04-23,2026,4,23,20,Thursday,False
2026-04-23 21:00:00,2026-04-23,2026,4,23,21,Thursday,False
2026-04-23 22:00:00,2026-04-23,2026,4,23,22,Thursday,False
2026-04-23 23:00:00,2026-04-23,2026,4,23,23,Thursday,False
2026-04-24 00:00:00,2026-04-24,2026,4,24,0,Friday,False
2026-04-24 01:00:00,2026-04-24,2026,4,24,1,Friday,False
2026-04-24 02:00:00,2026-04-24,2026,4,24,2,Friday,False
2026-04-24 03:00:00,2026-04-24,2026,4,24,3,Friday,False
2026-04-24 04:00:00,2026-04-24,2026,4,24,4,Friday,False
2026-04-24 05:00:00,2026-04-24,2026,4,24,5,Friday,False
2026-04-24 06:00:00,2026-04-24,2026,4,24,6,Friday,False
2026-04-24 07:00:00,2026-04-24,2026,4,24,7,Friday,False
2026-04-24 08:00:00,2026-04-24,2026,4,24,8,Friday,False
2026-04-24 09:00:00,2026-04-24,2026,4,24,9,Friday,False
2026-04-24 10:00:00,2026-04-24,2026,4,24,10,Friday,False
2026-04-24 11:00:00,2026-04-24,2026,4,24,11,Friday,False
2026-04-24 12:00:00,2026-04-24,2026,4,24,12,Friday,False
2026-04-24 13:00:00,2026-04-24,2026,4,24,13,Friday,False
2026-04-24 14:00:00,2026-04-24,2026,4,24,14,Friday,False
2026-04-24 15:00:00,2026-04-24,2026,4,24,15,Friday,False
2026-04-24 16:00:00,2026-04-24,2026,4,24,16,Friday,False
2026-04-24 17:00:00,2026-04-24,2026,4,24,17,Friday,False
2026-04-24 18:00:00,2026-04-24,2026,4,24,18,Friday,False
2026-04-24 19:00:00,2026-04-24,2026,4,24,19,Friday,False
2026-04-24 20:00:00,2026-04-24,2026,4,24,20,Friday,False
2026-04-24 21:00:00,2026-04-24,2026,4,24,21,Friday,False
2026-04-24 22:00:00,2026-04-24,2026,4,24,22,Friday,False
2026-04-24 23:00:00,2026-04-24,2026,4,24,23,Friday,False
2026-04-25 00:00:00,2026-04-25,2026,4,25,0,Saturday,True
2026-04-25 01:00:00,2026-04-25,2026,4,25,1,Saturday,True
2026-04-25 02:00:00,2026-04-25,2026,4,25,2,Saturday,True
2026-04-25 03:00:00,2026-04-25,2026,4,25,3,Saturday,True
2026-04-25 04:00:00,2026-04-25,2026,4,25,4,Saturday,True
2026-04-25 05:00:00,2026-04-25,2026,4,25,5,Saturday,True
2026-04-25 06:00:00,2026-04-25,2026,4,25,6,Saturday,True
2026-04-25 07:00:00,2026-04-25,2026,4,25,7,Saturday,True
2026-04-25 08:00:00,2026-04-25,2026,4,25,8,Saturday,True
2026-04-25 09:00:00,2026-04-25,2026,4,25,9,Saturday,True
2026-04-25 10:00:00,2026-04-25,2026,4,25,10,Saturday,True
2026-04-25 11:00:00,2026-04-25,2026,4,25,11,Saturday,True
2026-04-25 12:00:00,2026-04-25,2026,4,25,12,Saturday,True
2026-04-25 13:00:00,2026-04-25,2026,4,25,13,Saturday,True
2026-04-25 14:00:00,2026-04-25,2026,4,25,14,Saturday,True
2026-04-25 15:00:00,2026-04-25,2026,4,25,15,Saturday,True
2026-04-25 16:00:00,2026-04-25,2026,4,25,16,Saturday,True
2026-04-25 17:00:00,2026-04-25,2026,4,25,17,Saturday,True
2026-04-25 18:00:00,2026-04-25,2026,4,25,18,Saturday,True
2026-04-25 19:00:00,2026-04-25,2026,4,25,19,Saturday,True
2026-04-25 20:00:00,2026-04-25,2026,4,25,20,Saturday,True
2026-04-25 21:00:00,2026-04-25,2026,4,25,21,Saturday,True
2026-04-25 22:00:00,2026-04-25,2026,4,25,22,Saturday,True
2026-04-25 23:00:00,2026-04-25,2026,4,25,23,Saturday,True
2026-04-26 00:00:00,2026-04-26,2026,4,26,0,Sunday,True
2026-04-26 01:00:00,2026-04-26,2026,4,26,1,Sunday,True
2026-04-26 02:00:00,2026-04-26,2026,4,26,2,Sunday,True
2026-04-26 03:00:00,2026-04-26,2026,4,26,3,Sunday,True
2026-04-26 04:00:00,2026-04-26,2026,4,26,4,Sunday,True
2026-04-26 05:00:00,2026-04-26,2026,4,26,5,Sunday,True
2026-04-26 06:00:00,2026-04-26,2026,4,26,6,Sunday,True
2026-04-26 07:00:00,2026-04-26,2026,4,26,7,Sunday,True
2026-04-26 08:00:00,2026-04-26,2026,4,26,8,Sunday,True
2026-04-26 09:00:00,2026-04-26,2026,4,26,9,Sunday,True
2026-04-26 10:00:00,2026-04-26,2026,4,26,10,Sunday,True
2026-04-26 11:00:00,2026-04-26,2026,4,26,11,Sunday,True
2026-04-26 12:00:00,2026-04-26,2026,4,26,12,Sunday,True
2026-04-26 13:00:00,2026-04-26,2026,4,26,13,Sunday,True
2026-04-26 14:00:00,2026-04-26,2026,4,26,14,Sunday,True
2026-04-26 15:00:00,2026-04-26,2026,4,26,15,Sunday,True
2026-04-26 16:00:00,2026-04-26,2026,4,26,16,Sunday,True
2026-04-26 17:00:00,2026-04-26,2026,4,26,17,Sunday,True
2026-04-26 18:00:00,2026-04-26,2026,4,26,18,Sunday,True
2026-04-26 19:00:00,2026-04-26,2026,4,26,19,Sunday,True
2026-04-26 20:00:00,2026-04-26,2026,4,26,20,Sunday,True
2026-04-26 21:00:00,2026-04-26,2026,4,26,21,Sunday,True
2026-04-26 22:00:00,2026-04-26,2026,4,26,22,Sunday,True
2026-04-26 23:00:00,2026-04-26,2026,4,26,23,Sunday,True
2026-04-27 00:00:00,2026-04-27,2026,4,27,0,Monday,False
2026-04-27 01:00:00,2026-04-27,2026,4,27,1,Monday,False
2026-04-27 02:00:00,2026-04-27,2026,4,27,2,Monday,False
2026-04-27 03:00:00,2026-04-27,2026,4,27,3,Monday,False
2026-04-27 04:00:00,2026-04-27,2026,4,27,4,Monday,False
2026-04-27 05:00:00,2026-04-27,2026,4,27,5,Monday,False
2026-04-27 06:00:00,2026-04-27,2026,4,27,6,Monday,False
2026-04-27 07:00:00,2026-04-27,2026,4,27,7,Monday,False
2026-04-27 08:00:00,2026-04-27,2026,4,27,8,Monday,False
2026-04-27 09:00:00,2026-04-27,2026,4,27,9,Monday,False
2026-04-27 10:00:00,2026-04-27,2026,4,27,10,Monday,False
2026-04-27 11:00:00,2026-04-27,2026,4,27,11,Monday,False
2026-04-27 12:00:00,2026-04-27,2026,4,27,12,Monday,False
2026-04-27 13:00:00,2026-04-27,2026,4,27,13,Monday,False
2026-04-27 14:00:00,2026-04-27,2026,4,27,14,Monday,False
2026-04-27 15:00:00,2026-04-27,2026,4,27,15,Monday,False
2026-04-27 16:00:00,2026-04-27,2026,4,27,16,Monday,False
2026-04-27 17:00:00,2026-04-27,2026,4,27,17,Monday,False
2026-04-27 18:00:00,2026-04-27,2026,4,27,18,Monday,False
2026-04-27 19:00:00,2026-04-27,2026,4,27,19,Monday,False
2026-04-27 20:00:00,2026-04-27,2026,4,27,20,Monday,False
2026-04-27 21:00:00,2026-04-27,2026,4,27,21,Monday,False
2026-04-27 22:00:00,2026-04-27,2026,4,27,22,Monday,False
2026-04-27 23:00:00,2026-04-27,2026,4,27,23,Monday,False
2026-04-28 00:00:00,2026-04-28,2026,4,28,0,Tuesday,False
2026-04-28 01:00:00,2026-04-28,2026,4,28,1,Tuesday,False
2026-04-28 02:00:00,2026-04-28,2026,4,28,2,Tuesday,False
2026-04-28 03:00:00,2026-04-28,2026,4,28,3,Tuesday,False
2026-04-28 04:00:00,2026-04-28,2026,4,28,4,Tuesday,False
2026-04-28 05:00:00,2026-04-28,2026,4,28,5,Tuesday,False
2026-04-28 06:00:00,2026-04-28,2026,4,28,6,Tuesday,False
2026-04-28 07:00:00,2026-04-28,2026,4,28,7,Tuesday,False
2026-04-28 08:00:00,2026-04-28,2026,4,28,8,Tuesday,False
2026-04-28 09:00:00,2026-04-28,2026,4,28,9,Tuesday,False
2026-04-28 10:00:00,2026-04-28,2026,4,28,10,Tuesday,False
2026-04-28 11:00:00,2026-04-28,2026,4,28,11,Tuesday,False
2026-04-28 12:00:00,2026-04-28,2026,4,28,12,Tuesday,False
2026-04-28 13:00:00,2026-04-28,2026,4,28,13,Tuesday,False
2026-04-28 14:00:00,2026-04-28,2026,4,28,14,Tuesday,False
2026-04-28 15:00:00,2026-04-28,2026,4,28,15,Tuesday,False
2026-04-28 16:00:00,2026-04-28,2026,4,28,16,Tuesday,False
2026-04-28 17:00:00,2026-04-28,2026,4,28,17,Tuesday,False
2026-04-28 18:00:00,2026-04-28,2026,4,28,18,Tuesday,False
2026-04-28 19:00:00,2026-04-28,2026,4,28,19,Tuesday,False
2026-04-28 20:00:00,2026-04-28,2026,4,28,20,Tuesday,False
2026-04-28 21:00:00,2026-04-28,2026,4,28,21,Tuesday,False
2026-04-28 22:00:00,2026-04-28,2026,4,28,22,Tuesday,False
2026-04-28 23:00:00,2026-04-28,2026,4,28,23,Tuesday,False
2026-04-29 00:00:00,2026-04-29,2026,4,29,0,Wednesday,False
2026-04-29 01:00:00,2026-04-29,2026,4,29,1,Wednesday,False
2026-04-29 02:00:00,2026-04-29,2026,4,29,2,Wednesday,False
2026-04-29 03:00:00,2026-04-29,2026,4,29,3,Wednesday,False
2026-04-29 04:00:00,2026-04-29,2026,4,29,4,Wednesday,False
2026-04-29 05:00:00,2026-04-29,2026,4,29,5,Wednesday,False
2026-04-29 06:00:00,2026-04-29,2026,4,29,6,Wednesday,False
2026-04-29 07:00:00,2026-04-29,2026,4,29,7,Wednesday,False
2026-04-29 08:00:00,2026-04-29,2026,4,29,8,Wednesday,False
2026-04-29 09:00:00,2026-04-29,2026,4,29,9,Wednesday,False
2026-04-29 10:00:00,2026-04-29,2026,4,29,10,Wednesday,False
2026-04-29 11:00:00,2026-04-29,2026,4,29,11,Wednesday,False
2026-04-29 12:00:00,2026-04-29,2026,4,29,12,Wednesday,False
2026-04-29 13:00:00,2026-04-29,2026,4,29,13,Wednesday,False
2026-04-29 14:00:00,2026-04-29,2026,4,29,14,Wednesday,False
2026-04-29 15:00:00,2026-04-29,2026,4,29,15,Wednesday,False
2026-04-29 16:00:00,2026-04-29,2026,4,29,16,Wednesday,False
2026-04-29 17:00:00,2026-04-29,2026,4,29,17,Wednesday,False
2026-04-29 18:00:00,2026-04-29,2026,4,29,18,Wednesday,False
2026-04-29 19:00:00,2026-04-29,2026,4,29,19,Wednesday,False
2026-04-29 20:00:00,2026-04-29,2026,4,29,20,Wednesday,False
2026-04-29 21:00:00,2026-04-29,2026,4,29,21,Wednesday,False
2026-04-29 22:00:00,2026-04-29,2026,4,29,22,Wednesday,False
2026-04-29 23:00:00,2026-04-29,2026,4,29,23,Wednesday,False
2026-04-30 00:00:00,2026-04-30,2026,4,30,0,Thursday,False
2026-04-30 01:00:00,2026-04-30,2026,4,30,1,Thursday,False
2026-04-30 02:00:00,2026-04-30,2026,4,30,2,Thursday,False
2026-04-30 03:00:00,2026-04-30,2026,4,30,3,Thursday,False
2026-04-30 04:00:00,2026-04-30,2026,4,30,4,Thursday,False
2026-04-30 05:00:00,2026-04-30,2026,4,30,5,Thursday,False
2026-04-30 06:00:00,2026-04-30,2026,4,30,6,Thursday,False
2026-04-30 07:00:00,2026-04-30,2026,4,30,7,Thursday,False
2026-04-30 08:00:00,2026-04-30,2026,4,30,8,Thursday,False
2026-04-30 09:00:00,2026-04-30,2026,4,30,9,Thursday,False
2026-04-30 10:00:00,2026-04-30,2026,4,30,10,Thursday,False
2026-04-30 11:00:00,2026-04-30,2026,4,30,11,Thursday,False
2026-04-30 12:00:00,2026-04-30,2026,4,30,12,Thursday,False
2026-04-30 13:00:00,2026-04-30,2026,4,30,13,Thursday,False
2026-04-30 14:00:00,2026-04-30,2026,4,30,14,Thursday,False
2026-04-30 15:00:00,2026-04-30,2026,4,30,15,Thursday,False
2026-04-30 16:00:00,2026-04-30,2026,4,30,16,Thursday,False
2026-04-30 17:00:00,2026-04-30,2026,4,30,17,Thursday,False
2026-04-30 18:00:00,2026-04-30,2026,4,30,18,Thursday,False
2026-04-30 19:00:00,2026-04-30,2026,4,30,19,Thursday,False
2026-04-30 20:00:00,2026-04-30,2026,4,30,20,Thursday,False
2026-04-30 21:00:00,2026-04-30,2026,4,30,21,Thursday,False
2026-04-30 22:00:00,2026-04-30,2026,4,30,22,Thursday,False
2026-04-30 23:00:00,2026-04-30,2026,4,30,23,Thursday,False
2026-05-01 00:00:00,2026-05-01,2026,5,1,0,Friday,False
2026-05-01 01:00:00,2026-05-01,2026,5,1,1,Friday,False
2026-05-01 02:00:00,2026-05-01,2026,5,1,2,Friday,False
2026-05-01 03:00:00,2026-05-01,2026,5,1,3,Friday,False
2026-05-01 04:00:00,2026-05-01,2026,5,1,4,Friday,False
2026-05-01 05:00:00,2026-05-01,2026,5,1,5,Friday,False
2026-05-01 06:00:00,2026-05-01,2026,5,1,6,Friday,False
2026-05-01 07:00:00,2026-05-01,2026,5,1,7,Friday,False
2026-05-01 08:00:00,2026-05-01,2026,5,1,8,Friday,False
2026-05-01 09:00:00,2026-05-01,2026,5,1,9,Friday,False
2026-05-01 10:00:00,2026-05-01,2026,5,1,10,Friday,False
2026-05-01 11:00:00,2026-05-01,2026,5,1,11,Friday,False
2026-05-01 12:00:00,2026-05-01,2026,5,1,12,Friday,False
2026-05-01 13:00:00,2026-05-01,2026,5,1,13,Friday,False
2026-05-01 14:00:00,2026-05-01,2026,5,1,14,Friday,False
2026-05-01 15:00:00,2026-05-01,2026,5,1,15,Friday,False
2026-05-01 16:00:00,2026-05-01,2026,5,1,16,Friday,False
2026-05-01 17:00:00,2026-05-01,2026,5,1,17,Friday,False
2026-05-01 18:00:00,2026-05-01,2026,5,1,18,Friday,False
2026-05-01 19:00:00,2026-05-01,2026,5,1,19,Friday,False
2026-05-01 20:00:00,2026-05-01,2026,5,1,20,Friday,False
2026-05-01 21:00:00,2026-05-01,2026,5,1,21,Friday,False
2026-05-01 22:00:00,2026-05-01,2026,5,1,22,Friday,False
2026-05-01 23:00:00,2026-05-01,2026,5,1,23,Friday,False
2026-05-02 00:00:00,2026-05-02,2026,5,2,0,Saturday,True
2026-05-02 01:00:00,2026-05-02,2026,5,2,1,Saturday,True
2026-05-02 02:00:00,2026-05-02,2026,5,2,2,Saturday,True
2026-05-02 03:00:00,2026-05-02,2026,5,2,3,Saturday,True
2026-05-02 04:00:00,2026-05-02,2026,5,2,4,Saturday,True
2026-05-02 05:00:00,2026-05-02,2026,5,2,5,Saturday,True
2026-05-02 06:00:00,2026-05-02,2026,5,2,6,Saturday,True
2026-05-02 07:00:00,2026-05-02,2026,5,2,7,Saturday,True
2026-05-02 08:00:00,2026-05-02,2026,5,2,8,Saturday,True
2026-05-02 09:00:00,2026-05-02,2026,5,2,9,Saturday,True
2026-05-02 10:00:00,2026-05-02,2026,5,2,10,Saturday,True
2026-05-02 11:00:00,2026-05-02,2026,5,2,11,Saturday,True
2026-05-02 12:00:00,2026-05-02,2026,5,2,12,Saturday,True
2026-05-02 13:00:00,2026-05-02,2026,5,2,13,Saturday,True
2026-05-02 14:00:00,2026-05-02,2026,5,2,14,Saturday,True
2026-05-02 15:00:00,2026-05-02,2026,5,2,15,Saturday,True
2026-05-02 16:00:00,2026-05-02,2026,5,2,16,Saturday,True
2026-05-02 17:00:00,2026-05-02,2026,5,2,17,Saturday,True
2026-05-02 18:00:00,2026-05-02,2026,5,2,18,Saturday,True
2026-05-02 19:00:00,2026-05-02,2026,5,2,19,Saturday,True
2026-05-02 20:00:00,2026-05-02,2026,5,2,20,Saturday,True
2026-05-02 21:00:00,2026-05-02,2026,5,2,21,Saturday,True
